,d_name,did,d_code,relation,e_name,eid,e_code
2404,骨质疏松,173,64859006,has symptom_main,腰痛,1126,279039007
2405,骨质疏松,173,64859006,has symptom_main,骨痛,2002,12584003
2406,骨质疏松,173,64859006,has symptom,腓肠肌痉挛性疼痛,2185,35616000|22253000|263875003
2407,骨质疏松,173,64859006,has symptom,骨代谢减低,1647,272673000|47722004|1250004
2408,骨质疏松,173,64859006,has symptom,脊柱骨质改变,1411,51282000|18307000
2409,骨质疏松,173,64859006,has symptom,脊柱后突,1926,414564002
2423,骨质增生,610,735429002,has symptom_main,关节痛,752,57676002
2424,骨质增生,610,735429002,has symptom,脊柱退变,886,762305005
2425,骨质增生,610,735429002,has symptom,腰长骨刺,1805,73903008|88998003
2428,固定性斜视,26,232112009,has symptom_main,斜视,1066,22066006
2429,固定性斜视,26,232112009,has symptom_main,眼球固定,807,419326002
2431,光化性角化病,349,201101007,has symptom_main,皮肤淡褐色皮损,1099,
2432,光化性角化病,349,201101007,has symptom_main,皮肤灰白色原型皮损,1531,
2433,光化性角化病,349,201101007,has symptom_main,粘连性鳞屑,2049,
2434,光化性角化病,349,201101007,has symptom,表皮角化,1228,254666005
2435,光化性角化病,349,201101007,has symptom,鳞屑,1993,271761007
2436,光化性角化病,349,201101007,has symptom,浅棕色斑点,1262,
2445,广泛性焦虑障碍,334,21897009,has symptom_main,烦躁不安,878,30819006
2446,广泛性焦虑障碍,334,21897009,has symptom_main,焦虑,801,48694002
2447,广泛性焦虑障碍,334,21897009,has symptom_main,心悸,1961,80313002
2448,广泛性焦虑障碍,334,21897009,has symptom_main,呼气性呼吸困难,2122,34560001
2449,广泛性焦虑障碍,334,21897009,has symptom,头晕,969,404640003
2450,广泛性焦虑障碍,334,21897009,has symptom,注意力不集中,1270,22058002
2457,龟头炎,265,44882003,has symptom_main,龟头潮红,1321,60319009|386713009
2458,龟头炎,265,44882003,has symptom_main,龟头溃疡,1111,60319009|429040005
2459,龟头炎,265,44882003,has symptom_main,龟头瘙痒,1699,60319009|418290006
2460,龟头炎,265,44882003,has symptom_main,龟头疼,1869,60319009|22253000
2461,龟头炎,265,44882003,has symptom,尿道口痒,1659,87528003|418290006
2462,龟头炎,265,44882003,has symptom,尿痛,2157,49650001
2477,过敏性鼻炎,223,61582004,has symptom_main,鼻分泌物增多,1700,64531003|35105006
2478,过敏性鼻炎,223,61582004,has symptom_main,鼻粘膜肿胀,1584,277223000
2479,过敏性鼻炎,223,61582004,has symptom_main,打喷嚏,1520,76067001
2480,过敏性鼻炎,223,61582004,has symptom_main,鼻塞,1515,68235000
2481,过敏性鼻炎,223,61582004,has symptom_main,鼻痒,2140,45206002|418290006
2482,过敏性鼻炎,223,61582004,has symptom,鼻粘膜充血,1213,34508005|85804007
2483,过敏性鼻炎,223,61582004,has symptom,嗅觉减退,1289,83156004
2484,过敏性鼻炎,223,61582004,has symptom,鼻粘膜苍白,1845,277222005
2497,过敏性结肠炎,669,30304000,has symptom_main,腹痛,1288,21522001
2498,过敏性结肠炎,669,30304000,has symptom_main,腹泻,992,62315008
2499,过敏性结肠炎,669,30304000,has symptom,腹胀,1028,60728008
2500,过敏性结肠炎,669,30304000,has symptom,粘液便,1713,271864008
2501,过敏性结肠炎,669,30304000,has symptom,便秘,1733,14760008
2510,过敏性结膜炎,35,473460002,has symptom_main,流泪,810,193982009
2511,过敏性结膜炎,35,473460002,has symptom_main,眼分泌物增多,1073,18628002|35105006
2512,过敏性结膜炎,35,473460002,has symptom_main,眼睛痒,2130,74776002
2513,过敏性结膜炎,35,473460002,has symptom_main,畏光,2170,409668002
2514,过敏性结膜炎,35,473460002,has symptom,结膜充血,980,193894004
2515,过敏性结膜炎,35,473460002,has symptom,结膜乳头增生,809,29445007|79521008
2516,过敏性结膜炎,35,473460002,has symptom,眼胀,1692,45177002
2517,过敏性结膜炎,35,473460002,has symptom,眼结膜水肿,1715,84178004
2518,过敏性结膜炎,35,473460002,has symptom,眼灼热感,1351,2070002
2530,过敏性皮炎,599,24079001,has symptom_main,丘疹,1940,445328000
2531,过敏性皮炎,599,24079001,has symptom_main,水疱,885,339008
2532,过敏性皮炎,599,24079001,has symptom_main,皮肤红斑,1957,444827008
2533,过敏性皮炎,599,24079001,has symptom_main,皮肤瘙痒,1311,418363000
2534,过敏性皮炎,599,24079001,has symptom_main,瘙痒,1688,418290006
2535,过敏性皮炎,599,24079001,has symptom,丹毒样外观,1003,44653001|703248002
2536,过敏性皮炎,599,24079001,has symptom,剧痒,1177,418290006|24484000
2537,过敏性皮炎,599,24079001,has symptom,鳞屑,1993,271761007
2538,过敏性皮炎,599,24079001,has symptom,脓疱,1622,271760008
2539,过敏性皮炎,599,24079001,has symptom,脱皮,1335,271767006
2545,过敏性哮喘,520,389145006,has symptom_main,呼气性呼吸困难,2122,34560001
2546,过敏性哮喘,520,389145006,has symptom_main,流鼻涕,1571,64531003
2547,过敏性哮喘,520,389145006,has symptom_main,鼻塞,1515,68235000
2548,过敏性哮喘,520,389145006,has symptom_main,鼻痒,2140,45206002|418290006
2549,过敏性哮喘,520,389145006,has symptom_main,哮鸣音,1091,56018004
2550,过敏性哮喘,520,389145006,has symptom_main,胸闷,1742,23924001
2551,过敏性哮喘,520,389145006,has symptom,端坐呼吸,1657,62744007
2552,过敏性哮喘,520,389145006,has symptom,烦躁不安,878,30819006
2553,过敏性哮喘,520,389145006,has symptom,腹痛,1288,21522001
2554,过敏性哮喘,520,389145006,has symptom,腹泻,992,62315008
2555,过敏性哮喘,520,389145006,has symptom,流泪,810,193982009
2556,过敏性哮喘,520,389145006,has symptom,休克,1868,27942005
2557,过敏性哮喘,520,389145006,has symptom,紫绀,1266,3415004
2569,过敏性休克,21,735173007,has symptom_main,喉头水肿,1878,51599000
2570,过敏性休克,21,735173007,has symptom_main,喉头水肿,1878,51599000
2571,过敏性休克,21,735173007,has symptom_main,肢体发凉,1317,771542000
2572,过敏性休克,21,735173007,has symptom_main,皮肤潮红,1399,238810007
2573,过敏性休克,21,735173007,has symptom_main,皮肤瘙痒,1311,418363000
2574,过敏性休克,21,735173007,has symptom,出汗,1895,415691001
2575,过敏性休克,21,735173007,has symptom,紫绀,1266,3415004
2576,过敏性休克,21,735173007,has symptom,低血压,1855,12763006
2577,过敏性休克,21,735173007,has symptom,风团,2001,247472004
2578,过敏性休克,21,735173007,has symptom,口唇苍白,828,
2579,过敏性休克,21,735173007,has symptom,意识障碍,1876,3006004
2580,过敏性休克,21,735173007,has symptom,晕厥,1479,271594007
2585,过敏性荨麻疹,740,40178009,has symptom_main,风团,2001,247472004
2586,过敏性荨麻疹,740,40178009,has symptom_main,瘙痒,1688,418290006
2601,过敏性眼睑皮肤炎,128,402249007,has symptom_main,鳞屑,1993,271761007
2602,过敏性眼睑皮肤炎,128,402249007,has symptom,瘙痒,1688,418290006
2606,过敏性咽炎,658,195663004,has symptom_main,咳嗽,1406,49727002
2607,过敏性咽炎,658,195663004,has symptom_main,喉痒,1909,49928004|418290006
2615,过敏性阴道炎,420,60967006,has symptom_main,外阴瘙痒,864,67882000
2616,过敏性阴道炎,420,60967006,has symptom_main,性交疼痛,929,71315007
2617,过敏性阴道炎,420,60967006,has symptom_main,阴道分泌物增多,1267,289560001
2624,过敏性紫癜,112,191306005,has symptom_main,关节痛,752,57676002
2625,过敏性紫癜,112,191306005,has symptom_main,血尿,844,34436003
2626,过敏性紫癜,112,191306005,has symptom_main,紫癜,1294,423902002
2627,过敏性紫癜,112,191306005,has symptom_main,腹痛,1288,21522001
2628,过敏性紫癜,112,191306005,has symptom,便血,870,405729008
2629,过敏性紫癜,112,191306005,has symptom,恶心,1369,422587007
2630,过敏性紫癜,112,191306005,has symptom,乏力,1405,13791008
2631,过敏性紫癜,112,191306005,has symptom,腹泻,992,62315008
2632,过敏性紫癜,112,191306005,has symptom,食欲下降,987,64379006
2633,过敏性紫癜,112,191306005,has symptom,谵妄,1764,2776000
2649,咳嗽变异性哮喘,252,409663006,has symptom_main,慢性咳嗽,1904,68154008
2650,咳嗽变异性哮喘,252,409663006,has symptom_main,胸闷,1742,23924001
2651,咳嗽变异性哮喘,252,409663006,has symptom,持续性咳嗽,1323,284523002
2652,咳嗽变异性哮喘,252,409663006,has symptom,喉咙痒,945,162400007
2653,咳嗽变异性哮喘,252,409663006,has symptom,呼吸困难,1207,267036007
2654,咳嗽变异性哮喘,252,409663006,has symptom,剧烈运动后哮喘,970,31387002
2670,汗臭,642,65382006,has symptom,腋部出汗,1828,248249000
2671,汗臭,642,65382006,has symptom,掌心出汗,1224,248248008
2672,汗臭,642,65382006,has symptom_main,多汗,1371,52613005
2673,汗臭,642,65382006,has symptom_main,腋窝有异味,2129,422543003|247320008
2675,汗疱症,510,123698008,has symptom_main,手掌水疱烧灼感,2071,
2676,汗疱症,510,123698008,has symptom_main,手掌疼痛小水泡,1216,
2677,汗疱症,510,123698008,has symptom_main,手掌疼痛性水疱,1233,
2678,汗疱症,510,123698008,has symptom_main,手掌小疱疹,1890,373580004
2679,汗疱症,510,123698008,has symptom_main,手掌小水泡瘙痒,1905,
2680,汗疱症,510,123698008,has symptom,脓疱,1622,271760008
2681,汗疱症,510,123698008,has symptom,脱皮,1335,271767006
2698,红眼病,387,75705005,has symptom_main,流泪,810,193982009
2699,红眼病,387,75705005,has symptom_main,眼分泌物增多,1073,18628002|35105006
2700,红眼病,387,75705005,has symptom_main,眼睛痒,2130,74776002
2701,红眼病,387,75705005,has symptom,结膜充血,980,193894004
2702,红眼病,387,75705005,has symptom,眼胀,1692,45177002
2703,红眼病,387,75705005,has symptom,眼结膜水肿,1715,84178004
2704,红眼病,387,75705005,has symptom,复视,1412,24982008
2705,红眼病,387,75705005,has symptom,流泪,810,193982009
2706,红眼病,387,75705005,has symptom,畏光,2170,409668002
2707,红眼病,387,75705005,has symptom,眼灼热感,1351,2070002
2711,喉炎,532,45913009,has symptom_main,声音嘶哑,775,50219008
2712,喉炎,532,45913009,has symptom,咽喉痛,1743,162397003
2713,喉炎,532,45913009,has symptom,喉部有痰,951,49928004|45710003
2714,喉炎,532,45913009,has symptom,喉痒,1909,49928004|418290006
2720,喉异物,60,19496008,has symptom_main,咯血,1986,66857006
2721,喉异物,60,19496008,has symptom_main,喉喘鸣,2135,773117009
2722,喉异物,60,19496008,has symptom_main,咳嗽,1406,49727002
2723,喉异物,60,19496008,has symptom_main,呼吸困难,1207,267036007
2724,喉异物,60,19496008,has symptom_main,声音嘶哑,775,50219008
2725,喉异物,60,19496008,has symptom,喉部痉挛,1509,406444002
2726,喉异物,60,19496008,has symptom_main,喉部堵塞感,1217,
2727,喉异物,60,19496008,has symptom,喉部堵塞感,1217,
2729,后天性三尖瓣关闭不全,727,111287006,has symptom_main,肝脏肿大,1799,80515008
2730,后天性三尖瓣关闭不全,727,111287006,has symptom_main,疲劳,901,84229001
2731,后天性三尖瓣关闭不全,727,111287006,has symptom_main,颈静脉怒张,1652,271653008
2732,后天性三尖瓣关闭不全,727,111287006,has symptom_main,消化不良,630,162031009
2733,后天性三尖瓣关闭不全,727,111287006,has symptom,腹胀,1028,60728008
2734,后天性三尖瓣关闭不全,727,111287006,has symptom,下肢水肿,2088,102572006
2735,后天性三尖瓣关闭不全,727,111287006,has symptom,下腹痛,928,54586004
2737,呼吸道合胞病毒感染,114,55735004,has symptom_main,呼吸困难,1207,267036007
2738,呼吸道合胞病毒感染,114,55735004,has symptom_main,喘憋,1716,
2739,呼吸道合胞病毒感染,114,55735004,has symptom,发热,755,386661006
2740,呼吸道合胞病毒感染,114,55735004,has symptom,咳嗽,1406,49727002
2744,滑囊炎,519,84017003,has symptom_main,关节痛,752,57676002
2745,滑囊炎,519,84017003,has symptom_main,滑囊积液,960,13351007|41699000
2746,滑囊炎,519,84017003,has symptom,关节活动受限,1978,70733008
2747,滑囊炎,519,84017003,has symptom,关节肿胀,988,271771009
2748,滑囊炎,519,84017003,has symptom,肌肉萎缩,2080,88092000
2752,化脓性扁桃体炎,109,10351008,has symptom_main,高热,1421,409702008
2753,化脓性扁桃体炎,109,10351008,has symptom_main,浑身酸痛,1766,82991003
2754,化脓性扁桃体炎,109,10351008,has symptom_main,咽喉痛,1743,162397003
2755,化脓性扁桃体炎,109,10351008,has symptom_main,乏力,1405,13791008
2756,化脓性扁桃体炎,109,10351008,has symptom,头痛,1650,25064002
2757,化脓性扁桃体炎,109,10351008,has symptom,畏寒,1175,80585000
2758,化脓性扁桃体炎,109,10351008,has symptom,抽搐,1273,386783003
2767,化脓性眼内炎,432,41720003,has symptom_main,角膜混浊,891,64634000
2768,化脓性眼内炎,432,41720003,has symptom_main,结膜充血,980,193894004
2769,化脓性眼内炎,432,41720003,has symptom_main,流泪,810,193982009
2770,化脓性眼内炎,432,41720003,has symptom_main,视力下降,2010,225581002
2771,化脓性眼内炎,432,41720003,has symptom_main,眼睑充血,1031,80243003|30098003
2772,化脓性眼内炎,432,41720003,has symptom_main,角膜脓肿,802,64366002
2773,化脓性眼内炎,432,41720003,has symptom_main,晶状体混浊,2013,193570009
2774,化脓性眼内炎,432,41720003,has symptom_main,畏光,2170,409668002
2775,化脓性眼内炎,432,41720003,has symptom_main,眼痛,913,41652007
2776,化脓性眼内炎,432,41720003,has symptom,视神经萎缩,2189,76976005
2781,化脓性指头炎,504,32021005,has symptom_main,指肿胀,1967,299060006
2782,化脓性指头炎,504,32021005,has symptom_main,寒战,1281,43724002
2783,化脓性指头炎,504,32021005,has symptom_main,发热,755,386661006
2784,化脓性指头炎,504,32021005,has symptom_main,手指尖痛或触痛,1762,
2785,化脓性指头炎,504,32021005,has symptom,乏力,1405,13791008
2786,化脓性指头炎,504,32021005,has symptom,脓肿,2103,128477000
2787,化脓性指头炎,504,32021005,has symptom,软组织肿胀,2008,298349001
2792,化脓性中耳炎,20,39288006,has symptom_main,耳流脓,1138,164215009
2793,化脓性中耳炎,20,39288006,has symptom_main,耳鸣,1630,60862001
2794,化脓性中耳炎,20,39288006,has symptom_main,鼓膜穿孔,1162,60442001
2795,化脓性中耳炎,20,39288006,has symptom_main,听力下降,2053,103276001
2796,化脓性中耳炎,20,39288006,has symptom,恶心,1369,422587007
2797,化脓性中耳炎,20,39288006,has symptom,发热,755,386661006
2798,化脓性中耳炎,20,39288006,has symptom,腹泻,992,62315008
2799,化脓性中耳炎,20,39288006,has symptom,小儿哭闹不安,2152,275925003
2808,化妆品接触性皮炎,227,78755001,has symptom_main,皮肤红肿,1092,300886007
2809,化妆品接触性皮炎,227,78755001,has symptom_main,水疱,885,339008
2810,化妆品接触性皮炎,227,78755001,has symptom_main,皮肤瘙痒,1311,418363000
2811,化妆品接触性皮炎,227,78755001,has symptom,痤疮样皮疹,1236,402644006
2812,化妆品接触性皮炎,227,78755001,has symptom,色素斑,943,
2825,黄斑变性,176,422338006,has symptom_main,视力下降,2010,225581002
2826,黄斑变性,176,422338006,has symptom_main,视力障碍,1300,95677002
2827,黄斑变性,176,422338006,has symptom,视力视野改变,896,301980006|263703002
2828,黄斑变性,176,422338006,has symptom,视网膜脱离,2040,42059000
2834,黄斑病变,79,312999006,has symptom_main,视力下降,2010,225581002
2835,黄斑病变,79,312999006,has symptom_main,视力障碍,1300,95677002
2836,黄斑病变,79,312999006,has symptom_main,眼前黑影,1710,162278001
2837,黄斑病变,79,312999006,has symptom,视力视野改变,896,301980006|263703002
2838,黄斑病变,79,312999006,has symptom,视物变形,2118,42134006
2842,会厌炎,345,80384002,has symptom_main,食欲下降,987,64379006
2843,会厌炎,345,80384002,has symptom_main,流涎,1209,62718007
2844,会厌炎,345,80384002,has symptom,咽喉痛,1743,162397003
2845,会厌炎,345,80384002,has symptom,咳声嘶哑,2084,
2850,混合痣,595,254805008,has symptom_main,隆起呈乳头状,2004,
2851,混合痣,595,254805008,has symptom,局部疼痛,1130,112104007
2852,混合痣,595,254805008,has symptom,局部灼热,1950,90673000|255470001
2853,混合痣,595,254805008,has symptom,瘙痒,1688,418290006
2856,急进性肾炎,594,236392004,has symptom_main,水肿,1674,267038008
2857,急进性肾炎,594,236392004,has symptom_main,少尿,2110,83128009
2858,急进性肾炎,594,236392004,has symptom_main,无尿,1740,2472002
